Time,AFR_Target,T_Air,SA,RPM,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,Cyl1_Eng_AP,NBO2_Volt,Inst_Fuel_Consump,Avg_Fuel_Consump,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,TimeCount,PH_GPS_Altitude,PH_GPS_Speed
15000.0,11.5,28.0,29.0,9328.0,12.6,-120.0,77.0,100.0,8.664,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.19,804.7,18.2,87.0
15100.0,11.5,28.0,29.0,9334.0,12.6,-120.0,77.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.19,898.4,18.2,87.0
15200.0,11.5,28.0,29.0,9322.0,12.6,-120.0,77.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,0.0,18.2,87.0
15300.0,11.5,28.0,29.0,9328.0,12.7,-120.0,77.0,100.0,8.752,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,93.8,18.2,87.0
15400.0,11.5,28.0,29.0,9305.0,12.6,-120.0,76.0,100.0,8.708,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.19,195.3,18.9,87.0
15500.0,11.5,28.0,29.0,9299.0,12.7,-120.0,76.0,100.0,8.752,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,289.1,18.9,87.0
15600.0,11.5,28.0,29.0,9334.0,12.7,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,390.6,18.9,87.0
15700.0,11.5,28.0,29.0,9322.0,12.7,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,484.4,18.9,87.0
15800.0,11.5,28.0,30.0,9351.0,12.7,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,585.9,18.9,87.0
15900.0,11.5,28.0,29.0,9339.0,12.6,-120.0,76.0,100.0,8.664,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.19,781.2,18.9,87.0
16000.0,11.5,28.0,30.0,9363.0,12.6,-120.0,76.0,100.0,8.664,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,781.2,18.9,87.0
16100.0,11.5,28.0,30.0,9357.0,12.6,-120.0,76.0,100.0,8.708,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,976.6,18.9,87.0
16200.0,11.5,28.0,30.0,9363.0,12.6,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,70.3,18.9,87.0
16300.0,11.5,28.0,30.0,9363.0,12.6,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,70.3,18.9,87.0
16400.0,11.5,28.0,30.0,9380.0,12.6,-120.0,76.0,100.0,8.664,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.19,171.9,19.3,89.0
16500.0,11.5,28.0,30.0,9386.0,12.6,-120.0,76.0,100.0,8.708,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.58,367.2,19.3,89.0
16600.0,11.5,28.0,30.0,9351.0,12.6,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,460.9,19.3,89.0
16700.0,11.5,28.0,30.0,9369.0,12.6,-120.0,76.0,100.0,8.708,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,562.5,19.3,89.0
16800.0,11.5,28.0,30.0,9369.0,12.6,-120.0,76.0,100.0,8.708,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,562.5,19.3,89.0
16900.0,11.5,27.0,29.0,9334.0,12.6,-120.0,76.0,100.0,8.708,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,757.8,19.3,89.0
17000.0,11.5,27.0,30.0,9351.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,851.6,19.3,89.0
17100.0,11.5,27.0,29.0,9328.0,12.6,-120.0,76.0,100.0,8.776,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,953.1,19.3,89.0
17200.0,11.5,27.0,29.0,9328.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,46.9,19.3,89.0
17300.0,11.5,27.0,29.0,9334.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,148.4,19.3,89.0
17400.0,11.5,27.0,29.0,9316.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,242.2,19.3,90.0
17500.0,11.5,27.0,29.0,9322.0,12.6,-120.0,76.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,343.8,19.3,90.0
17600.0,11.5,27.0,29.0,9322.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,437.5,19.3,90.0
17700.0,11.5,27.0,29.0,9328.0,12.6,-120.0,76.0,100.0,8.732,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,539.1,19.3,90.0
17800.0,11.5,27.0,29.0,9351.0,12.6,-120.0,76.0,100.0,8.776,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,632.8,19.3,90.0
17900.0,11.5,27.0,29.0,9334.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,734.4,19.3,90.0
18000.0,11.5,27.0,29.0,9334.0,12.6,-120.0,76.0,100.0,8.776,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,828.1,19.3,90.0
18100.0,11.5,27.0,29.0,9316.0,12.6,-120.0,76.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,929.7,19.3,90.0
18200.0,11.5,27.0,29.0,9334.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,23.4,19.3,90.0
18300.0,11.5,27.0,29.0,9345.0,12.6,-120.0,76.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,125.0,19.3,90.0
18400.0,11.5,27.0,29.0,9339.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,218.8,19.6,92.0
18500.0,11.5,27.0,30.0,9363.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,320.3,19.6,92.0
18600.0,11.5,27.0,29.0,9345.0,12.6,-120.0,76.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,414.1,19.6,92.0
18700.0,11.5,27.0,29.0,9339.0,12.6,-120.0,76.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,515.6,19.6,92.0
18800.0,11.5,27.0,30.0,9369.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,609.4,19.6,92.0
18900.0,11.5,27.0,30.0,9351.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,710.9,19.6,92.0
19000.0,11.5,27.0,30.0,9375.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,804.7,19.6,92.0
19100.0,11.5,27.0,30.0,9351.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,906.2,19.6,92.0
19200.0,11.5,27.0,30.0,9357.0,12.6,-120.0,76.0,100.0,8.732,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,0.0,19.6,92.0
19300.0,11.5,27.0,30.0,9375.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,101.6,19.6,92.0
19400.0,11.5,27.0,30.0,9392.0,12.6,-120.0,76.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,296.9,19.8,94.0
19500.0,11.5,27.0,30.0,9380.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,390.6,19.8,94.0
19600.0,11.5,27.0,30.0,9357.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,492.2,19.8,94.0
19700.0,11.5,27.0,30.0,9380.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,585.9,19.8,94.0
19800.0,11.5,27.0,29.0,9345.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,687.5,19.8,94.0
19900.0,11.5,27.0,30.0,9369.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,781.2,19.8,94.0
20000.0,11.5,27.0,30.0,9392.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,882.8,19.8,94.0
20100.0,11.5,27.0,30.0,9380.0,12.6,-120.0,75.0,100.0,8.776,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,68.36,976.6,19.8,94.0
20200.0,11.5,27.0,30.0,9433.0,12.6,-120.0,75.0,100.0,8.732,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,78.1,19.8,94.0
20300.0,11.5,27.0,30.0,9392.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,171.9,19.8,94.0
20400.0,11.5,27.0,30.0,9386.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,273.4,19.4,95.0
20500.0,11.5,27.0,30.0,9410.0,12.6,-120.0,75.0,100.0,8.732,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,367.2,19.4,95.0
20600.0,11.5,27.0,30.0,9375.0,12.6,-120.0,75.0,100.0,8.732,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,468.8,19.4,95.0
20700.0,11.5,27.0,30.0,9369.0,12.6,-120.0,75.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,562.5,19.4,95.0
20800.0,11.5,27.0,30.0,9398.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,664.1,19.4,95.0
20900.0,11.5,27.0,30.0,9375.0,12.6,-120.0,75.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,757.8,19.4,95.0
21000.0,11.5,27.0,30.0,9375.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,859.4,19.4,95.0
21100.0,11.5,27.0,30.0,9363.0,12.6,-120.0,75.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,953.1,19.4,95.0
21200.0,11.5,27.0,30.0,9404.0,12.6,-120.0,75.0,100.0,8.732,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,54.7,19.4,95.0
21300.0,11.5,27.0,30.0,9422.0,12.6,-120.0,75.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,148.4,19.4,95.0
21400.0,11.5,27.0,30.0,9398.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,250.0,19.0,96.0
21500.0,11.5,27.0,30.0,9386.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,343.8,19.0,96.0
21600.0,11.5,27.0,30.0,9404.0,12.6,-120.0,75.0,100.0,8.684,91.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.58,445.3,19.0,96.0
21700.0,11.5,27.0,30.0,9398.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,539.1,19.0,96.0
21800.0,11.5,27.0,30.0,9404.0,12.6,-120.0,75.0,100.0,8.732,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,640.6,19.0,96.0
21900.0,11.5,27.0,30.0,9410.0,12.6,-120.0,75.0,100.0,8.732,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,734.4,19.0,96.0
22000.0,11.5,27.0,30.0,9410.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,835.9,19.0,96.0
22100.0,11.5,27.0,30.0,9392.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,929.7,19.0,96.0
22200.0,11.5,27.0,30.0,9380.0,12.6,-120.0,75.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,31.2,19.0,96.0
22300.0,11.5,27.0,30.0,9398.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,125.0,19.0,96.0
22400.0,11.5,27.0,30.0,9392.0,12.6,-120.0,75.0,100.0,8.732,91.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,68.36,226.6,18.6,96.0
22500.0,11.5,27.0,30.0,9428.0,12.6,-120.0,75.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,320.3,18.6,96.0
22600.0,11.5,27.0,30.0,9422.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,421.9,18.6,96.0
22700.0,11.5,27.0,30.0,9416.0,12.6,-120.0,75.0,100.0,8.776,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.75,617.2,18.6,96.0
22800.0,11.5,27.0,30.0,9416.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,710.9,18.6,96.0
22900.0,11.5,27.0,30.0,9404.0,12.6,-120.0,75.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,812.5,18.6,96.0
23000.0,11.5,27.0,30.0,9428.0,12.6,-120.0,75.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,906.2,18.6,96.0
23100.0,11.5,27.0,30.0,9428.0,12.6,-120.0,75.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,906.2,18.6,96.0
23200.0,11.5,27.0,30.0,9433.0,12.6,-120.0,75.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,7.8,18.6,96.0
23300.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,203.1,18.6,96.0
23400.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,296.9,17.8,97.0
23500.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,296.9,17.8,97.0
23600.0,11.5,27.0,30.0,9439.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,492.2,17.8,97.0
23700.0,11.5,27.0,30.0,9439.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,492.2,17.8,97.0
23800.0,11.5,27.0,30.0,9457.0,12.6,-120.0,74.0,100.0,8.64,91.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,687.5,17.8,97.0
23900.0,11.5,27.0,30.0,9457.0,12.6,-120.0,74.0,100.0,8.64,91.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,687.5,17.8,97.0
24000.0,11.5,27.0,30.0,9457.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,882.8,17.8,97.0
24100.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.684,91.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,984.4,17.8,97.0
24200.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.684,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,78.1,17.8,97.0
24300.0,11.5,27.0,30.0,9439.0,12.6,-120.0,74.0,100.0,8.684,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,179.7,17.8,97.0
24400.0,11.5,27.0,30.0,9404.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,273.4,17.8,98.0
24500.0,11.5,27.0,30.0,9404.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,375.0,17.8,98.0
24600.0,11.5,27.0,30.0,9428.0,12.6,-120.0,74.0,100.0,8.684,91.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,468.8,17.8,98.0
24700.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.64,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,570.3,17.8,98.0
24800.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,664.1,17.8,98.0
24900.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,765.6,17.8,98.0
25000.0,11.5,27.0,30.0,9386.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,859.4,17.8,98.0
25100.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,960.9,17.8,98.0
25200.0,11.5,27.0,30.0,9398.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,54.7,17.8,98.0
25300.0,11.5,27.0,30.0,9404.0,12.6,-120.0,74.0,100.0,8.732,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,156.2,17.8,98.0
25400.0,11.5,27.0,30.0,9422.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,250.0,17.7,99.0
25500.0,11.5,27.0,30.0,9404.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,351.6,17.7,99.0
25600.0,11.5,27.0,30.0,9404.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,445.3,17.7,99.0
25700.0,11.5,27.0,30.0,9439.0,12.6,-120.0,74.0,100.0,8.64,91.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,546.9,17.7,99.0
25800.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,640.6,17.7,99.0
25900.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,835.9,17.7,99.0
26000.0,11.5,27.0,30.0,9380.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,937.5,17.7,99.0
26100.0,11.5,27.0,30.0,9380.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,31.2,17.7,99.0
26200.0,11.5,27.0,30.0,9410.0,12.6,-120.0,74.0,100.0,8.732,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,132.8,17.7,99.0
26300.0,11.5,27.0,30.0,9392.0,12.6,-120.0,74.0,100.0,8.732,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,226.6,17.7,99.0
26400.0,11.5,27.0,30.0,9392.0,12.6,-120.0,74.0,100.0,8.776,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,68.36,328.1,17.6,99.0
26500.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.684,91.9,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,421.9,17.6,99.0
26600.0,11.5,27.0,30.0,9386.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,523.4,17.6,99.0
26700.0,11.5,27.0,30.0,9404.0,12.6,-120.0,74.0,100.0,8.684,91.9,387.25,0.0,0.0,0.0,79.0,256.0,2112.0,67.97,617.2,17.6,99.0
26800.0,11.5,27.0,30.0,9416.0,12.6,-120.0,74.0,100.0,8.64,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.58,718.8,17.6,99.0
26900.0,11.5,27.0,30.0,9386.0,12.6,-120.0,74.0,100.0,8.732,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2112.0,67.97,812.5,17.6,99.0
27000.0,11.5,27.0,30.0,9404.0,12.6,-120.0,73.0,100.0,8.8,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,914.1,17.6,99.0
27100.0,11.5,27.0,30.0,9357.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,7.8,17.6,99.0
27200.0,11.5,27.0,30.0,9369.0,12.6,-120.0,73.0,100.0,8.8,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,109.4,17.6,99.0
27300.0,11.5,27.0,30.0,9392.0,12.6,-120.0,73.0,100.0,8.844,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2128.0,68.75,203.1,17.6,99.0
27400.0,11.5,27.0,30.0,9375.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,304.7,17.4,99.0
27500.0,11.5,27.0,30.0,9363.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,398.4,17.4,99.0
27600.0,11.5,27.0,30.0,9398.0,12.6,-120.0,73.0,100.0,8.8,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2128.0,68.75,500.0,17.4,99.0
27700.0,11.5,27.0,30.0,9363.0,12.6,-120.0,73.0,100.0,8.844,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2128.0,68.75,593.8,17.4,99.0
27800.0,11.5,27.0,30.0,9380.0,12.6,-120.0,73.0,100.0,8.892,93.5,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,69.14,695.3,17.4,99.0
27900.0,11.5,27.0,30.0,9392.0,12.6,-120.0,73.0,100.0,8.8,92.4,387.25,0.0,0.0,0.0,79.0,256.0,2128.0,68.75,789.1,17.4,99.0
28000.0,11.5,27.0,30.0,9363.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,890.6,17.4,99.0
28100.0,11.5,27.0,30.0,9375.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,984.4,17.4,99.0
28200.0,11.5,27.0,30.0,9369.0,12.6,-120.0,73.0,100.0,8.8,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.36,85.9,17.4,99.0
28300.0,11.5,27.0,30.0,9375.0,12.6,-120.0,73.0,100.0,8.8,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.36,179.7,17.4,99.0
28400.0,11.5,27.0,30.0,9369.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,281.2,18.1,100.0
28500.0,11.5,27.0,30.0,9351.0,12.6,-120.0,73.0,100.0,8.844,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,375.0,18.1,100.0
28600.0,11.5,27.0,30.0,9369.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,476.6,18.1,100.0
28700.0,11.5,27.0,30.0,9375.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,570.3,18.1,100.0
28800.0,11.5,27.0,30.0,9351.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,671.9,18.1,100.0
28900.0,11.5,27.0,30.0,9375.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,765.6,18.1,100.0
29000.0,11.5,27.0,30.0,9357.0,12.6,-120.0,73.0,100.0,8.892,93.5,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,69.14,867.2,18.1,100.0
29100.0,11.5,27.0,30.0,9351.0,12.6,-120.0,73.0,100.0,8.8,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.36,960.9,18.1,100.0
29200.0,11.5,27.0,30.0,9357.0,12.6,-120.0,73.0,100.0,8.844,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,156.2,18.1,100.0
29300.0,11.5,27.0,30.0,9375.0,12.6,-120.0,73.0,100.0,8.8,92.4,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,257.8,18.1,100.0
29400.0,11.5,27.0,30.0,9369.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,351.6,18.1,100.0
29500.0,11.5,27.0,30.0,9363.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,453.1,18.1,100.0
29600.0,11.5,27.0,30.0,9363.0,12.6,-120.0,73.0,100.0,8.844,92.9,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,68.75,546.9,18.1,100.0
29700.0,11.5,27.0,29.0,9328.0,12.6,-120.0,73.0,100.0,8.844,92.9,387.25,0.0,0.0,0.0,79.0,256.0,2128.0,68.75,648.4,18.1,100.0
29800.0,11.5,27.0,29.0,9334.0,12.6,-120.0,73.0,100.0,8.892,93.5,392.16,0.0,0.0,0.0,80.0,256.0,2128.0,69.14,742.2,18.1,100.0
